Timestamp,A,Anomaly_A,B,Anomaly_B,C,Anomaly_C,D,Anomaly_D,E,Anomaly_E,F,Anomaly_F,G,Anomaly_G,H,Anomaly_H,I,Anomaly_I,J,Anomaly_J
2023-03-10 18:45:00,3594.0,0,5.0,0,715.0,0,695.0,0,90.0,0,3.0,0,0.0,0,0.0,0,0.2525680020394142,0,0.0,0
2023-03-10 19:00:00,3724.0,0,7.0,0,712.0,0,1107.0,0,74.0,0,8.0,0,34.97307863437604,0,0.0,0,1.6872976804872022,0,0.0,0
2023-03-10 19:15:00,3464.0,0,8.0,0,673.0,0,847.0,0,65.0,0,1.0,0,0.0,0,0.0,0,0.2102111637608401,0,0.0,0
2023-03-10 19:30:00,4416.0,0,5.0,0,692.0,0,739.0,0,70.0,0,5.0,0,0.0,0,0.0,0,0.732253709270335,0,0.0,0
2023-03-10 19:45:00,3526.0,0,8.0,0,790.0,0,775.0,0,66.0,0,4.0,0,0.0,0,0.0,0,0.4392282988341977,0,0.0,0
2023-03-10 20:00:00,3343.0,0,6.0,0,770.0,0,592.0,0,51.0,0,1.0,0,0.0,0,0.0,0,0.7405965572485346,0,0.0,0
2023-03-10 20:15:00,3696.0,0,9.0,0,685.0,0,750.0,0,48.0,0,1.0,0,0.0,0,0.0,0,0.9037834614092616,0,0.0,0
2023-03-10 20:30:00,2486.0,0,5.0,0,677.0,0,509.0,0,47.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-10 20:45:00,2724.0,0,7.0,0,429.0,0,445.0,0,49.0,0,2.0,0,0.0,0,0.0,0,3.2829964509464533,0,0.0,0
2023-03-10 21:00:00,2456.0,0,7.0,0,519.0,0,566.0,0,47.0,0,4.0,0,0.0,0,0.0,0,0.6562856716874942,0,0.0,0
2023-03-10 21:15:00,2938.0,0,5.0,0,292.0,0,454.0,0,44.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-10 21:30:00,2150.0,0,6.0,0,480.0,0,484.0,0,38.0,0,1.0,0,19.96005384202135,0,0.0,0,0.580727196033402,0,0.0,0
2023-03-10 21:45:00,2586.0,0,5.0,0,313.0,0,492.0,0,38.0,0,1.0,0,0.0,0,0.0,0,0.2232772726890748,0,0.0,0
2023-03-10 22:00:00,2028.0,0,7.0,0,214.0,0,232.0,0,38.0,0,2.0,0,0.0,0,0.0,0,1.5339870989908315,0,0.0,0
2023-03-10 22:15:00,1647.0,0,6.0,0,326.0,0,367.0,0,41.0,0,2.0,0,0.0,0,0.0,0,1.2022452952085685,0,0.0,0
2023-03-10 22:30:00,1836.0,0,5.0,0,182.0,0,317.0,0,40.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-10 22:45:00,1490.0,0,4.0,0,233.0,0,133.0,0,32.0,0,2.0,0,0.0,0,0.0,0,0.5373083324121503,0,0.0,0
2023-03-10 23:00:00,1518.0,0,11.0,1,185.0,0,170.0,0,36.0,0,0.0,0,0.0,0,0.0,0,1.1219484240267743,0,0.0,0
2023-03-10 23:15:00,1192.0,0,12.0,1,166.0,0,101.0,0,32.0,0,1.0,0,0.0,0,0.0,0,0.0474145679824485,0,0.0,0
2023-03-10 23:30:00,488.0,0,8.5,1,121.0,0,37.0,0,34.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-10 23:45:00,773.0,0,7.5,1,44.0,0,82.0,0,27.0,0,1.0,0,0.0,0,0.0,0,0.2770160019284535,0,0.0,0
2023-03-11 00:00:00,405.0,0,10.5,1,72.0,0,85.0,0,30.0,0,0.0,0,0.0,0,0.0,0,0.5523265883126646,0,0.0,0
2023-03-11 00:15:00,544.0,0,5.0,0,49.0,0,25.0,0,29.0,0,1.0,0,0.0,0,0.0,0,0.7906949935786067,0,0.0,0
2023-03-11 00:30:00,332.0,0,4.0,0,64.0,0,45.0,0,32.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-11 00:45:00,558.0,0,5.0,0,77.0,0,118.0,0,30.0,0,1.0,0,37.59489093831794,0,0.0,0,0.7791431321796874,0,0.0,0
2023-03-11 01:00:00,480.0,0,6.0,0,143.0,0,132.0,0,27.0,0,0.0,0,0.0,0,0.0,0,0.3251301907951304,0,0.0,0
2023-03-11 01:15:00,596.0,0,6.0,0,93.0,0,71.0,0,29.0,0,0.0,0,0.0,0,0.0,0,4.796212349129822,0,0.0,0
2023-03-11 01:30:00,503.0,0,5.0,0,130.0,0,76.0,0,28.0,0,1.0,0,34.210665295118325,0,0.0,0,2.904852257941988,0,0.0,0
2023-03-11 01:45:00,511.0,0,4.0,0,137.0,0,136.0,0,30.0,0,2.0,0,0.0,0,0.0,0,1.1368484857581178,0,0.0,0
2023-03-11 02:00:00,550.0,0,6.0,0,128.0,0,143.0,0,32.0,0,0.0,0,0.0,0,0.0,0,1.0977762818044248,0,0.0,0
2023-03-11 02:15:00,452.0,0,6.0,0,162.0,0,261.0,0,32.0,0,0.0,0,46.76506464831177,0,0.0,0,0.7616606620092325,0,0.0,0
2023-03-11 02:30:00,446.0,0,5.0,0,199.0,0,154.0,0,28.0,0,0.0,0,0.0,0,0.0,0,0.0113699051087293,0,0.0,0
2023-03-11 02:45:00,442.0,0,6.0,0,229.0,0,323.0,0,29.0,0,2.0,0,0.0,0,0.0,0,0.2296704743300503,0,0.0,0
2023-03-11 03:00:00,473.0,0,6.0,0,272.0,0,146.0,0,29.0,0,0.0,0,0.0,0,0.0,0,1.0459633174281042,0,0.0,0
2023-03-11 03:15:00,310.0,0,6.0,0,300.0,0,381.0,0,29.0,0,2.0,0,0.0,0,0.0,0,8.07992257167684,0,0.0,0
2023-03-11 03:30:00,644.0,0,6.0,0,262.0,0,289.0,0,29.0,0,1.0,0,0.0,0,0.0,0,1.20971791930136,0,0.0,0
2023-03-11 03:45:00,515.0,0,4.0,0,287.0,0,417.0,0,31.0,0,1.0,0,0.0,0,0.0,0,0.5881800132646408,0,0.0,0
2023-03-11 04:00:00,425.0,0,5.0,0,217.0,0,345.0,0,28.0,0,1.0,0,0.0,0,0.0,0,0.0149303143383371,0,0.0,0
2023-03-11 04:15:00,889.0,0,5.0,0,277.0,0,297.0,0,32.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-11 04:30:00,901.0,0,5.0,0,224.0,0,301.0,0,29.0,0,2.0,0,0.0,0,4.547866714413519,0,0.4955012851351549,0,0.0,0
2023-03-11 04:45:00,982.0,0,4.0,0,413.0,0,288.0,0,32.0,0,2.0,0,0.0,0,0.0,0,0.1932357506761381,0,0.0,0
2023-03-11 05:00:00,1425.0,0,5.0,0,375.0,0,358.0,0,30.0,0,2.0,0,0.0,0,0.0,0,2.0381858552700534,0,0.0,0
2023-03-11 05:15:00,1374.0,0,6.0,0,348.0,0,364.0,0,39.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-11 05:30:00,1277.0,0,6.0,0,433.0,0,330.0,0,37.0,0,2.0,0,0.0,0,0.0,0,2.335849809113393,0,0.0,0
2023-03-11 05:45:00,1474.0,0,4.0,0,480.0,0,520.0,0,39.0,0,3.0,0,12.471771543321214,0,0.0,0,0.1210339520989155,0,0.0,0
2023-03-11 06:00:00,1432.0,0,7.0,0,313.0,0,304.0,0,46.0,0,3.0,0,0.0,0,0.0,0,0.0819629901127586,0,0.0,0
2023-03-11 06:15:00,1241.0,0,4.0,0,374.0,0,549.0,0,49.0,0,1.0,0,0.0,0,0.0,0,0.2792125948968559,0,0.0,0
2023-03-11 06:30:00,1767.0,0,4.0,0,289.0,0,580.0,0,53.0,0,4.0,0,0.0,0,0.0,0,0.9386396250459512,0,0.0,0
2023-03-11 06:45:00,1954.0,0,6.0,0,304.0,0,593.0,0,55.0,0,2.0,0,15.393822587351591,0,0.0,0,1.0965567128466116,0,0.0,0
2023-03-11 07:00:00,1743.0,0,5.0,0,409.0,0,728.0,0,58.0,0,1.0,0,0.0,0,0.0,0,0.4592324675267635,0,0.0,0
2023-03-11 07:15:00,2016.0,0,7.0,0,447.0,0,369.0,0,62.0,0,3.0,0,0.0,0,0.0,0,0.6960012924392722,0,0.0,0
2023-03-11 07:30:00,2204.0,0,6.0,0,507.0,0,433.0,0,66.0,0,7.0,0,0.0,0,0.0,0,0.3814629986153611,0,0.0,0
2023-03-11 07:45:00,2973.0,0,4.0,0,375.0,0,769.0,0,68.0,0,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-11 08:00:00,2310.0,0,4.0,0,632.0,0,705.0,0,75.0,0,2.0,0,0.0,0,0.0,0,1.1024585833197105,0,0.0,0
2023-03-11 08:15:00,2300.0,0,6.0,0,366.0,0,433.0,0,74.0,0,10.0,0,0.0,0,0.0,0,0.7906433854688861,0,0.0,0
2023-03-11 08:30:00,2887.0,0,4.0,0,485.0,0,709.0,0,70.0,0,2.0,0,0.0,0,0.0,0,0.0878361718160579,0,0.0,0
2023-03-11 08:45:00,3467.0,0,4.0,0,370.0,0,704.0,0,70.0,0,8.0,0,0.0,0,0.0,0,0.0428266985442763,0,0.0,0
2023-03-11 09:00:00,2576.0,0,6.0,0,361.0,0,443.0,0,72.0,0,9.0,0,0.0,0,0.0,0,0.6878319514928678,0,0.0,0
2023-03-11 09:15:00,4109.0,0,6.0,0,667.0,0,678.0,0,80.0,0,3.0,0,0.0,0,0.0,0,3.0151947922989524,0,0.0,0
2023-03-11 09:30:00,3212.0,0,5.0,0,553.0,0,818.0,0,74.0,0,11.0,0,0.0,0,0.0,0,1.5297069446187903,0,0.0,0
2023-03-11 09:45:00,3345.0,0,5.0,0,392.0,0,617.0,0,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-11 10:00:00,4683.0,0,5.0,0,530.0,0,752.0,0,83.0,0,7.0,0,8.961281840255555,0,0.0,0,1.1559726476734202,0,0.0,0
2023-03-11 10:15:00,3980.0,0,6.0,0,450.0,0,939.0,0,94.0,0,9.0,0,0.0,0,0.0,0,0.4218475006554373,0,0.0,0
2023-03-11 10:30:00,4555.0,0,4.0,0,445.0,0,975.0,0,86.0,0,3.0,0,0.0,0,0.0,0,0.6183538149326606,0,0.0,0
2023-03-11 10:45:00,3555.0,0,5.0,0,477.0,0,830.0,0,86.0,0,12.0,0,0.0,0,11.572496437333395,1,1.6188304725702922,0,0.0,0
2023-03-11 11:00:00,135.0,-1,8.0,0,581.0,0,834.0,0,89.0,0,11.0,0,0.0,0,8.111764034640087,1,0.0630337140888566,0,0.0,0
2023-03-11 11:15:00,137.0,-1,9.0,0,576.0,0,951.0,0,87.0,0,2.0,0,0.0,0,9.911760080310742,1,0.0349746582322187,0,0.0,0
2023-03-11 11:30:00,92.0,-1,6.0,0,734.0,0,766.0,0,94.0,0,8.0,0,0.0,0,8.339552077577316,1,0.4984612072677138,0,0.0,0
2023-03-11 11:45:00,92.0,-1,7.0,0,460.0,0,650.0,0,103.0,0,7.0,0,0.0,0,7.414057668024501,1,0.6929337232304361,0,0.0,0
2023-03-11 12:00:00,157.0,-1,8.0,0,411.0,0,578.0,0,94.0,0,7.0,0,0.0,0,10.06331884794102,1,0.2603218931817896,0,0.0,0
2023-03-11 12:15:00,133.0,-1,9.0,0,435.0,0,725.0,0,89.0,0,6.0,0,0.0,0,11.593959379682827,1,0.0,0,0.0,0
2023-03-11 12:30:00,87.0,-1,5.0,0,770.0,0,503.0,0,89.0,0,4.0,0,20.606089780078907,0,9.32976977720151,1,0.6720427714550854,0,0.0,0
2023-03-11 12:45:00,183.0,-1,6.0,0,623.0,0,739.0,0,97.0,0,2.0,0,0.0,0,11.996936539776431,1,1.1676515092847382,0,0.0,0
2023-03-11 13:00:00,176.0,-1,7.0,0,795.0,0,455.0,0,98.0,0,2.0,0,0.0,0,0.0,0,0.5679584864428471,0,0.0,0
2023-03-11 13:15:00,4332.0,0,5.0,0,655.0,0,685.0,0,99.0,0,2.0,0,0.0,0,0.0,0,0.4574605009132361,0,0.0,0
2023-03-11 13:30:00,2211.0,0,8.0,0,461.0,0,746.0,0,80.0,0,5.0,0,0.0,0,0.0,0,0.587428881695816,0,0.0,0
2023-03-11 13:45:00,3628.0,0,5.0,0,633.0,0,457.0,0,91.0,0,4.0,0,0.0,0,0.0,0,0.3815141765952375,0,0.0,0
2023-03-11 14:00:00,2449.0,0,7.0,0,684.0,0,659.0,0,85.0,0,4.0,0,0.0,0,0.0,0,0.2625790083833029,0,0.0,0
2023-03-11 14:15:00,1959.0,0,8.0,0,546.0,0,547.0,0,81.0,0,4.0,0,0.0,0,0.0,0,2.844651535673368,0,0.0,0
2023-03-11 14:30:00,2432.0,0,9.0,0,843.0,0,629.0,0,72.0,0,3.0,0,0.0,0,0.0,0,0.2136610968663358,0,0.0,0
2023-03-11 14:45:00,3984.0,0,5.0,0,455.0,0,466.0,0,80.0,0,6.0,0,0.0,0,0.0,0,0.8103735731935783,0,0.0,0
2023-03-11 15:00:00,2845.0,0,8.0,0,767.0,0,580.0,0,80.0,0,7.0,0,0.0,0,0.0,0,1.0016189687192851,0,0.0,0
2023-03-11 15:15:00,3327.0,0,14.0,1,800.0,0,840.0,0,77.0,0,4.0,0,0.0,0,0.0,0,3.534047620402577,0,0.0,0
2023-03-11 15:30:00,4102.0,0,18.0,1,510.0,0,748.0,0,66.0,0,5.0,0,94.7511169255213,0,0.0,0,0.5394375052500154,0,0.0,0
2023-03-11 15:45:00,2951.0,0,13.0,1,469.0,0,732.0,0,62.0,0,6.0,0,0.0,0,0.0,0,0.2995015225382503,0,0.0,0
2023-03-11 16:00:00,4331.0,0,17.0,1,694.0,0,892.0,0,65.0,0,8.0,0,0.0,0,0.0,0,0.9654986490070552,0,0.0,0
2023-03-11 16:15:00,3238.0,0,16.0,1,623.0,0,646.0,0,71.0,0,2.0,0,0.0,0,0.0,0,0.980888769489458,0,0.0,0
2023-03-11 16:30:00,3703.0,0,18.0,1,909.0,0,1038.0,0,64.0,0,5.0,0,0.0,0,0.0,0,2.832526656365165,0,0.0,0
2023-03-11 16:45:00,4053.0,0,18.0,1,698.0,0,1167.0,0,58.0,0,4.0,0,0.0,0,0.0,0,8.361513192747877,0,0.0,0
2023-03-11 17:00:00,4992.0,0,9.0,0,548.0,0,854.0,0,60.0,0,6.0,0,0.0,0,0.0,0,0.7414367163553621,0,0.0,0
2023-03-11 17:15:00,4711.0,0,8.0,0,734.0,0,1162.0,0,58.0,0,11.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-11 17:30:00,4886.0,0,6.0,0,517.0,0,1222.0,0,59.0,0,8.0,0,0.0,0,0.0,0,0.8824233433251178,0,0.0,0
2023-03-11 17:45:00,4527.0,0,9.0,0,872.0,0,721.0,0,50.0,0,9.0,0,0.0,0,0.0,0,0.4952280553371345,0,0.0,0
2023-03-11 18:00:00,4956.0,0,7.0,0,794.0,0,710.0,0,48.0,0,8.0,0,0.0,0,0.0,0,0.3847538080146416,0,0.0,0
2023-03-11 18:15:00,3769.0,0,7.0,0,437.0,0,807.0,0,51.0,0,9.0,0,0.0,0,0.0,0,0.6783144063911579,0,0.0,0
2023-03-11 18:30:00,4522.0,0,9.0,0,697.0,0,749.0,0,52.0,0,1.0,0,0.0,0,0.0,0,1.5366882727286644,0,0.0,0
2023-03-11 18:45:00,3538.0,0,5.0,0,556.0,0,861.0,0,42.0,0,2.0,0,0.0,0,0.0,0,0.4130326955440598,0,0.0,0
2023-03-11 19:00:00,4469.0,0,6.0,0,461.0,0,772.0,0,47.0,0,2.0,0,0.0,0,0.0,0,0.5028198325541099,0,0.0,0
2023-03-11 19:15:00,3926.0,0,6.0,0,509.0,0,640.0,0,46.0,0,3.0,0,0.0,0,0.0,0,0.4557191446514305,0,0.0,0
2023-03-11 19:30:00,2884.0,0,4.0,0,533.0,0,914.0,0,44.0,0,1.0,0,0.0,0,0.0,0,2.608206200391294,0,0.0,0
2023-03-11 19:45:00,3002.0,0,4.0,0,545.0,0,410.0,0,39.0,0,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-11 20:00:00,3374.0,0,7.0,0,271.0,0,680.0,0,41.0,0,4.0,0,0.0,0,0.0,0,0.4692443176609366,0,0.0,0
2023-03-11 20:15:00,2696.0,0,7.0,0,325.0,0,639.0,0,41.0,0,1.0,0,0.0,0,0.0,0,3.6152268688427616,0,0.0,0
2023-03-11 20:30:00,3121.0,0,7.0,0,370.0,0,714.0,0,41.0,0,1.0,0,0.0,0,0.0,0,0.0383216475384207,0,0.0,0
2023-03-11 20:45:00,3203.0,0,4.0,0,431.0,0,514.0,0,38.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-11 21:00:00,3171.0,0,5.0,0,289.0,0,616.0,0,41.0,0,3.0,0,0.0,0,0.0,0,0.9253113818693036,0,0.0,0
2023-03-11 21:15:00,2903.0,0,7.0,0,202.0,0,408.0,0,37.0,0,4.0,0,0.0,0,0.0,0,0.7568610304208243,0,0.0,0
2023-03-11 21:30:00,2095.0,0,6.0,0,322.0,0,230.0,0,36.0,0,2.0,0,0.0,0,0.0,0,0.8701345413064784,0,0.0,0
2023-03-11 21:45:00,2486.0,0,4.0,0,344.0,0,284.0,0,17.0,-1,2.0,0,0.0,0,0.0,0,5.483678332612652,0,0.0,0
2023-03-11 22:00:00,1672.0,0,4.0,0,222.0,0,276.0,0,15.0,-1,1.0,0,0.0,0,0.0,0,0.4048453933143057,0,0.0,0
2023-03-11 22:15:00,1509.0,0,4.0,0,208.0,0,265.0,0,18.0,-1,1.0,0,0.0,0,0.0,0,8.41882869126752,0,0.0,0
2023-03-11 22:30:00,1295.0,0,6.0,0,118.0,0,240.0,0,17.0,-1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-11 22:45:00,1133.0,0,4.0,0,95.0,0,288.0,0,18.0,-1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-11 23:00:00,1058.0,0,4.0,0,127.0,0,243.0,0,19.0,-1,0.0,0,0.0,0,0.0,0,3.015237620037171,0,0.0,0
2023-03-11 23:15:00,822.0,0,6.0,0,105.0,0,52.0,0,15.0,-1,0.0,0,0.0,0,0.0,0,0.5773213088294892,0,0.0,0
2023-03-11 23:30:00,665.0,0,6.0,0,67.0,0,139.0,0,17.0,-1,1.0,0,0.0,0,0.0,0,0.9804596161246448,0,0.0,0
2023-03-11 23:45:00,229.0,0,5.0,0,59.0,0,38.0,0,15.0,-1,1.0,0,0.0,0,0.0,0,0.3708795221329724,0,0.0,0
2023-03-12 00:00:00,503.0,0,4.0,0,26.0,0,27.0,0,28.0,0,0.0,0,0.0,0,0.0,0,0.9215321772672967,0,0.0,0
2023-03-12 00:15:00,296.0,0,5.0,0,39.0,0,74.0,0,28.0,0,1.0,0,0.0,0,0.0,0,0.950061853284394,0,0.0,0
2023-03-12 00:30:00,773.0,0,5.0,0,89.0,0,72.0,0,29.0,0,1.0,0,14.000570853316145,0,0.0,0,0.0,0,0.0,0
2023-03-12 00:45:00,380.0,0,4.0,0,86.0,0,52.0,0,29.0,0,0.0,0,0.0,0,0.0,0,0.4970175367156864,0,0.0,0
2023-03-12 01:00:00,560.0,0,5.0,0,123.0,0,106.0,0,31.0,0,0.0,0,0.0,0,0.0257208936916953,0,4.567148387775845,0,0.0,0
2023-03-12 01:15:00,695.0,0,6.0,0,155.0,0,219.0,0,28.0,0,0.0,0,0.0,0,0.0,0,0.2111090435720018,0,0.0,0
2023-03-12 01:30:00,319.0,0,5.0,0,150.0,0,92.0,0,32.0,0,2.0,0,0.0,0,0.0,0,0.0841033521757086,0,0.0,0
2023-03-12 01:45:00,398.0,0,4.0,0,123.0,0,128.0,0,28.0,0,1.0,0,0.0,0,0.0,0,0.7960773058807031,0,0.0,0
2023-03-12 02:00:00,510.0,0,6.0,0,161.0,0,126.0,0,32.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-12 02:15:00,649.0,0,5.0,0,116.0,0,224.0,0,29.0,0,1.0,0,0.0,0,0.0,0,1.2088233557995942,0,0.0,0
2023-03-12 02:30:00,768.0,0,5.0,0,221.0,0,195.0,0,28.0,0,1.0,0,0.0,0,0.0,0,0.4154056712425263,0,0.0,0
2023-03-12 02:45:00,373.0,0,5.0,0,223.0,0,336.0,0,27.0,0,0.0,0,0.0,0,0.0,0,0.2269570191390748,0,0.0,0
2023-03-12 03:00:00,635.0,0,6.0,0,208.0,0,233.0,0,29.0,0,0.0,0,0.0,0,0.0,0,1.0367414896618294,0,0.0,0
2023-03-12 03:15:00,653.0,0,6.0,0,277.0,0,346.0,0,30.0,0,2.0,0,0.0,0,0.0,0,0.2790485725961476,0,0.0,0
2023-03-12 03:30:00,491.0,0,4.0,0,281.0,0,385.0,0,27.0,0,1.0,0,0.0,0,0.0,0,1.1246958012429271,0,0.0,0
2023-03-12 03:45:00,576.0,0,5.0,0,246.0,0,357.0,0,28.0,0,1.0,0,73.83073465916576,0,0.0,0,1.4321854701975356,0,0.0,0
2023-03-12 04:00:00,848.0,0,6.0,0,206.0,0,476.0,0,32.0,0,3.0,0,0.0,0,0.0,0,0.2562817490317932,0,0.0,0
2023-03-12 04:15:00,423.0,0,7.0,0,212.0,0,343.0,0,30.0,0,2.0,0,0.0,0,0.0,0,0.3031097928408925,0,0.0,0
2023-03-12 04:30:00,538.0,0,6.0,0,223.0,0,454.0,0,28.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-12 04:45:00,1156.0,0,4.0,0,356.0,0,269.0,0,28.0,0,2.0,0,0.0,0,0.0,0,0.7415279898914914,0,0.0,0
2023-03-12 05:00:00,1295.0,0,6.0,0,252.0,0,426.0,0,33.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-12 05:15:00,1570.0,0,7.0,0,314.0,0,565.0,0,34.0,0,2.0,0,0.0,0,0.0,0,0.080706899748716,0,0.0,0
2023-03-12 05:30:00,1348.0,0,7.0,0,393.0,0,562.0,0,39.0,0,1.0,0,0.0,0,0.0,0,1.3209935619555884,0,0.0,0
2023-03-12 05:45:00,1380.0,0,6.0,0,326.0,0,541.0,0,41.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-12 06:00:00,2084.0,0,5.0,0,308.0,0,668.0,0,45.0,0,3.0,0,0.0,0,0.0,0,0.1091767321759113,0,0.0,0
2023-03-12 06:15:00,2247.0,0,7.0,0,327.0,0,606.0,0,51.0,0,3.0,0,0.0,0,0.0,0,0.5844993187496376,0,0.0,0
2023-03-12 06:30:00,1718.0,0,5.0,0,487.0,0,674.0,0,54.0,0,5.0,0,0.0,0,0.0,0,0.2212395016984475,0,0.0,0
2023-03-12 06:45:00,1586.0,0,5.0,0,314.0,0,507.0,0,54.0,0,1.0,0,0.0,0,0.0,0,1.359115103648488,0,0.0,0
2023-03-12 07:00:00,2153.0,0,7.0,0,548.0,0,498.0,0,57.0,0,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-12 07:15:00,2448.0,0,7.0,0,416.0,0,679.0,0,65.0,0,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-12 07:30:00,2601.0,0,4.0,0,440.0,0,572.0,0,69.0,0,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-12 07:45:00,2306.0,0,5.0,0,490.0,0,760.0,0,68.0,0,1.0,0,0.0,0,0.0,0,6.308429228181254,0,0.0,0
2023-03-12 08:00:00,2367.0,0,6.0,0,621.0,0,562.0,0,69.0,0,6.0,0,0.0,0,0.0,0,0.8159427127004488,0,0.0,0
2023-03-12 08:15:00,3461.0,0,7.0,0,446.0,0,793.0,0,76.0,0,6.0,0,0.0,0,0.0,0,0.0992345264846383,0,0.0,0
2023-03-12 08:30:00,3446.0,0,5.0,0,483.0,0,427.0,0,81.0,0,0.0,0,0.0,0,0.0,0,0.8618759404368801,0,0.0,0
2023-03-12 08:45:00,2706.0,0,6.0,0,540.0,0,498.0,0,79.0,0,1.0,0,0.0,0,1.0503733816123209,0,0.5998363760283051,0,0.0,0
2023-03-12 09:00:00,3609.0,0,4.0,0,632.0,0,608.0,0,74.0,0,2.0,0,0.0,0,0.0,0,0.3675033613208908,0,0.0,0
2023-03-12 09:15:00,3849.0,0,5.0,0,598.0,0,457.0,0,86.0,0,11.0,0,0.0,0,0.0,0,0.0790400335643698,0,0.0,0
2023-03-12 09:30:00,2850.0,0,8.0,0,431.0,0,879.0,0,77.0,0,12.0,0,0.0,0,0.0,0,1.1186265104873387,0,0.0,0
2023-03-12 09:45:00,2986.0,0,8.0,0,541.0,0,604.0,0,88.0,0,7.0,0,1.584666429105574,0,0.0,0,0.283491697948128,0,0.0,0
2023-03-12 10:00:00,3101.0,0,7.0,0,659.0,0,580.0,0,89.0,0,5.0,0,0.0,0,0.0,0,1.617695093596765,0,0.0,0
2023-03-12 10:15:00,4435.0,0,8.0,0,553.0,0,1049.0,0,81.0,0,9.0,0,0.0,0,0.0,0,0.1049868190407384,0,0.0,0
2023-03-12 10:30:00,4396.0,0,6.0,0,490.0,0,952.0,0,87.0,0,5.0,0,0.0,0,0.0,0,0.4860029172332152,0,0.0,0
2023-03-12 10:45:00,4032.0,0,5.0,0,644.0,0,809.0,0,88.0,0,6.0,0,33.71013376841899,0,0.0,0,0.5138389526114646,0,0.0,0
2023-03-12 11:00:00,4669.0,0,9.0,0,430.0,0,1037.0,0,100.0,0,11.0,0,97.56002534167426,0,0.0,0,0.320214191709037,0,0.0,0
2023-03-12 11:15:00,3087.0,0,5.0,0,675.0,0,1039.0,0,92.0,0,9.0,0,0.0,0,0.0,0,0.3270511615957587,0,0.0,0
2023-03-12 11:30:00,3160.0,0,8.0,0,398.0,0,510.0,0,99.0,0,7.0,0,0.0,0,0.0,0,0.8113642194551729,0,0.0,0
2023-03-12 11:45:00,4663.0,0,9.0,0,636.0,0,748.0,0,90.0,0,4.0,0,0.0,0,0.0,0,0.9501886869250012,0,1.1328961478178017,0
2023-03-12 12:00:00,3869.0,0,8.0,0,704.0,0,486.0,0,91.0,0,1.0,0,0.0,0,0.0,0,1.3990558875482528,0,0.0,0
2023-03-12 12:15:00,4491.0,0,8.0,0,423.0,0,613.0,0,106.0,0,4.0,0,0.0,0,0.0,0,0.0435823345529942,0,0.0,0
2023-03-12 12:30:00,3935.0,0,5.0,0,637.0,0,796.0,0,102.0,0,6.0,0,0.0,0,0.0,0,0.5676095967567624,0,0.0,0
2023-03-12 12:45:00,4457.0,0,6.0,0,536.0,0,498.0,0,97.0,0,4.0,0,0.0,0,0.0,0,0.0851527721531365,0,0.0,0
2023-03-12 13:00:00,3315.0,0,5.0,0,628.0,0,738.0,0,101.0,0,3.0,0,0.0,0,3.4034056260823777,0,0.3369139956645387,0,0.0,0
2023-03-12 13:15:00,3870.0,0,5.0,0,466.0,0,450.0,0,84.0,0,2.0,0,0.0,0,0.0,0,0.1261741348231821,0,0.0,0
2023-03-12 13:30:00,2993.0,0,7.0,0,575.0,0,679.0,0,88.0,0,2.0,0,0.0,0,0.0,0,7.5165657473924465,0,0.0,0
2023-03-12 13:45:00,3418.0,0,8.0,0,824.0,0,875.0,0,89.0,0,4.0,0,0.0,0,0.0,0,0.2967009707252476,0,0.0,0
2023-03-12 14:00:00,2812.0,0,8.0,0,714.0,0,531.0,0,85.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-03-12 14:15:00,4294.0,0,5.0,0,674.0,0,800.0,0,80.0,0,2.0,0,0.0,0,0.0,0,0.6635903690219743,0,0.0,0
2023-03-12 14:30:00,3552.0,0,7.0,0,804.0,0,406.0,0,72.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
